date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:40	4882/4882	---M--	200	added ('OK')	image/jpeg	etag:%22ab43f865b28712a1afa53874e4665044%22	https://demo.tailadmin.com/src/images/user/user-14.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-14.jpg	(from https://demo.tailadmin.com/task-list)
16:37:40	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:40%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-kanban)
16:37:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:41%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-kanban)
16:37:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:41%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-kanban)
16:37:41	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:41%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/task-kanban)
16:37:45	5442/5442	---M--	200	added ('OK')	image/jpeg	etag:%22017736939a6ba068c45f91c94c83643c%22	https://demo.tailadmin.com/src/images/user/user-07.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-07.jpg	(from https://demo.tailadmin.com/task-kanban)
16:37:45	4695/4695	---M--	200	added ('OK')	image/jpeg	etag:%2217341cb058f656bd84664d19ca74c4e3%22	https://demo.tailadmin.com/src/images/user/user-08.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-08.jpg	(from https://demo.tailadmin.com/task-kanban)
16:37:45	146378/146378	---M--	200	added ('OK')	image/png	etag:%221866a586417a5dad9fa3cc986992bb06%22	https://demo.tailadmin.com/src/images/task/task.png	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/task/task.png	(from https://demo.tailadmin.com/task-kanban)
16:37:46	5318/5318	---M--	200	added ('OK')	image/jpeg	etag:%226b65f87f5f6acec5fc6463086b9f54bd%22	https://demo.tailadmin.com/src/images/user/user-16.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-16.jpg	(from https://demo.tailadmin.com/task-kanban)
16:37:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:46%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-elements)
16:37:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:46%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-elements)
16:37:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:46%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-elements)
16:37:46	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:46%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-elements)
16:37:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:47%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-layout)
16:37:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:47%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-layout)
16:37:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:47%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-layout)
16:37:47	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:47%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/form-layout)
16:37:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:48%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-tables)
16:37:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:48%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-tables)
16:37:48	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:48%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-tables)
16:37:49	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:48%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/basic-tables)
16:37:49	10634/10634	---M--	200	added ('OK')	image/jpeg	etag:%226ae75e707fa60d86650b3a3ed8864133%22	https://demo.tailadmin.com/src/images/user/user-17.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-17.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:49	4541/4541	---M--	200	added ('OK')	image/jpeg	etag:%22622f90f24a6e2a43889a3f6357697609%22	https://demo.tailadmin.com/src/images/user/user-22.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-22.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:50	4752/4752	---M--	200	added ('OK')	image/jpeg	etag:%220896775b9534c43708cf6eeb6138d7e6%22	https://demo.tailadmin.com/src/images/user/user-23.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-23.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:50	4846/4846	---M--	200	added ('OK')	image/jpeg	etag:%2224cfefe6d038bfdf50e75e0140ea06c8%22	https://demo.tailadmin.com/src/images/user/user-24.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-24.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:50	9828/9828	---M--	200	added ('OK')	image/jpeg	etag:%2272e2144263faec2e2ec2c6b7f2125661%22	https://demo.tailadmin.com/src/images/user/user-18.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-18.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:51	5009/5009	---M--	200	added ('OK')	image/jpeg	etag:%225bf57941ab3c122eb8bc0b2a9cbb1235%22	https://demo.tailadmin.com/src/images/user/user-25.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-25.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:52	5882/5882	---M--	200	added ('OK')	image/jpeg	etag:%22d2307127eb0149d1583ec5d3f9aa06c3%22	https://demo.tailadmin.com/src/images/user/user-26.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-26.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:52	8955/8955	---M--	200	added ('OK')	image/jpeg	etag:%227ee19864b2cd70c7293673ccf81d3de0%22	https://demo.tailadmin.com/src/images/user/user-19.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-19.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:52	8668/8668	---M--	200	added ('OK')	image/jpeg	etag:%22374cf368216d9cb4fef6a2a712de6a66%22	https://demo.tailadmin.com/src/images/user/user-20.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-20.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:52	5406/5406	---M--	200	added ('OK')	image/jpeg	etag:%229e55220070a12bed52f4f0603a636256%22	https://demo.tailadmin.com/src/images/user/user-27.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-27.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:53	4753/4753	---M--	200	added ('OK')	image/jpeg	etag:%22f284783de86f43cdaeda696119218178%22	https://demo.tailadmin.com/src/images/user/user-28.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-28.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:53	5080/5080	---M--	200	added ('OK')	image/jpeg	etag:%221e8591f40168376655b2cd8cf92c6fd1%22	https://demo.tailadmin.com/src/images/user/user-29.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-29.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:53	4426/4426	---M--	200	added ('OK')	image/jpeg	etag:%22d84efe4618c89a2d8d50b34581caa46b%22	https://demo.tailadmin.com/src/images/user/user-30.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-30.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:54	8460/8460	---M--	200	added ('OK')	image/jpeg	etag:%22e38e33be507eebfca664c98d89dcc0a4%22	https://demo.tailadmin.com/src/images/user/user-21.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-21.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:54	3602/3602	---M--	200	added ('OK')	image/jpeg	etag:%221a595b04a1bc185821c8532a974e50ca%22	https://demo.tailadmin.com/src/images/user/user-31.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-31.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:55	5191/5191	---M--	200	added ('OK')	image/jpeg	etag:%223602849e99a3f99e178ca50f2b784fc7%22	https://demo.tailadmin.com/src/images/user/user-32.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-32.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:55	5265/5265	---M--	200	added ('OK')	image/jpeg	etag:%22479752b701ad2fb5cf9bac2dbb0025db%22	https://demo.tailadmin.com/src/images/user/user-33.jpg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/user/user-33.jpg	(from https://demo.tailadmin.com/basic-tables)
16:37:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:55%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/data-tables)
16:37:55	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:55%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/data-tables)
16:37:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:56%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/data-tables)
16:37:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:56%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/data-tables)
16:37:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:56%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/file-manager)
16:37:56	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:56%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/file-manager)
16:37:57	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:57%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/file-manager)
16:37:57	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:37:57%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/file-manager)
16:37:57	1329/1329	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c464f2320ab7e5698318ffd5b9c0a166%22	https://demo.tailadmin.com/src/images/icons/file-video.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-video.svg	(from https://demo.tailadmin.com/file-manager)
16:38:00	1329/1329	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222cdf395fbcd8ccc348acda68af36990%22	https://demo.tailadmin.com/src/images/icons/file-video-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-video-dark.svg	(from https://demo.tailadmin.com/file-manager)
16:38:01	1712/1712	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cfe6ff3300e3233d21bef2c992e7385f%22	https://demo.tailadmin.com/src/images/icons/file-image.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-image.svg	(from https://demo.tailadmin.com/file-manager)
16:38:01	1712/1712	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e4d458172c11dc5f29b93b6d992cae65%22	https://demo.tailadmin.com/src/images/icons/file-image-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-image-dark.svg	(from https://demo.tailadmin.com/file-manager)
16:38:01	3780/3780	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226fb3545186e9ca72cfd83c54f56646ff%22	https://demo.tailadmin.com/src/images/icons/file-pdf.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-pdf.svg	(from https://demo.tailadmin.com/file-manager)
16:38:01	3780/3780	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ad57b7cbf1764343bb6bed42286b49f%22	https://demo.tailadmin.com/src/images/icons/file-pdf-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/icons/file-pdf-dark.svg	(from https://demo.tailadmin.com/file-manager)
16:38:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:02%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pricing-tables)
16:38:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:02%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pricing-tables)
16:38:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:02%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pricing-tables)
16:38:02	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:02%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/pricing-tables)
16:38:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:03%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/faq)
16:38:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:03%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/faq)
16:38:03	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:03%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/faq)
16:38:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:03%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/faq)
16:38:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:04%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/api-keys)
16:38:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:04%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/api-keys)
16:38:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:04%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/api-keys)
16:38:04	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:04%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/api-keys)
16:38:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:05%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/integrations)
16:38:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:05%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/integrations)
16:38:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:05%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/integrations)
16:38:05	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:05%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/integrations)
16:38:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:06%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/blank)
16:38:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:06%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/blank)
16:38:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:06%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/blank)
16:38:06	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:06%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/blank)
16:38:07	6014/6014	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c4e66c62eff8dd9ca1112419086093f8%22	https://demo.tailadmin.com/src/images/shape/grid-01.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/shape/grid-01.svg	(from https://demo.tailadmin.com/404)
16:38:07	2175/2175	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214b0496f4799d67d327137dc03609290%22	https://demo.tailadmin.com/src/images/error/404.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/404.svg	(from https://demo.tailadmin.com/404)
16:38:07	2175/2175	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f4b8660ee6073231aa729d65fa73f02a%22	https://demo.tailadmin.com/src/images/error/404-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/404-dark.svg	(from https://demo.tailadmin.com/404)
16:38:07	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:07%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/404)
16:38:08	2819/2819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22942edac3dfa0a3287dc4285685cbcc2c%22	https://demo.tailadmin.com/src/images/error/500.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/500.svg	(from https://demo.tailadmin.com/500)
16:38:08	2819/2819	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d21e122f401a4e770ea07ed00b07b389%22	https://demo.tailadmin.com/src/images/error/500-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/500-dark.svg	(from https://demo.tailadmin.com/500)
16:38:08	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:08%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/500)
16:38:09	3020/3020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227f10cd0dadf1ce047b1b15195ce60223%22	https://demo.tailadmin.com/src/images/error/503.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/503.svg	(from https://demo.tailadmin.com/503)
16:38:09	3024/3024	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c21315d2912c3038c37c877d586b6b04%22	https://demo.tailadmin.com/src/images/error/503-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/503-dark.svg	(from https://demo.tailadmin.com/503)
16:38:09	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:09%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/503)
16:38:10	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:10%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/coming-soon)
16:38:10	3834/3834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221440931514df4c8a32fe28a9f86578fa%22	https://demo.tailadmin.com/src/images/error/maintenance.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/maintenance.svg	(from https://demo.tailadmin.com/maintenance)
16:38:11	3828/3828	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bfba5b52949846e066445da2924a91dc%22	https://demo.tailadmin.com/src/images/error/maintenance-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/maintenance-dark.svg	(from https://demo.tailadmin.com/maintenance)
16:38:11	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:11%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/maintenance)
16:38:12	2632/2632	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229e6fb9e4ba6be56d4f0191d80bc33cd6%22	https://demo.tailadmin.com/src/images/error/success.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/success.svg	(from https://demo.tailadmin.com/success)
16:38:12	2632/2632	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224cf4e7b6414952639c1944b2bbab8bd%22	https://demo.tailadmin.com/src/images/error/success-dark.svg	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/src/images/error/success-dark.svg	(from https://demo.tailadmin.com/success)
16:38:12	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:12%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/success)
16:38:12	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:12%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/chat)
16:38:12	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:12%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/chat)
16:38:13	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2022%20Jan%202026%2011:38:13%20GMT	https://demo.tailadmin.com/index.html	C:/My%20Web%20Sites/tailwind%20dashboard/demo.tailadmin.com/index-2.html	(from https://demo.tailadmin.com/chat)
